2023-12-31 17:15:55,357 INFO    StreamThr :43844 [internal.py:wandb_internal():86] W&B internal server running at pid: 43844, started at: 2023-12-31 17:15:55.356603
2023-12-31 17:15:56,568 DEBUG   SenderThread:43844 [sender.py:send():382] send: files
2023-12-31 17:15:56,569 INFO    SenderThread:43844 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-31 17:15:56,571 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: stop_status
2023-12-31 17:15:56,572 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: stop_status
2023-12-31 17:15:56,572 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-31 17:15:56,797 DEBUG   SenderThread:43844 [sender.py:send():382] send: telemetry
2023-12-31 17:15:56,821 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/conda-environment.yaml
2023-12-31 17:15:56,821 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/wandb-metadata.json
2023-12-31 17:15:56,821 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/output.log
2023-12-31 17:15:56,821 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/requirements.txt
2023-12-31 17:15:57,049 INFO    wandb-upload_0:43844 [upload_job.py:push():131] Uploaded file /var/folders/66/s_8hdmv54vbdrp7n60s76tkh0000gp/T/tmpc6gz167ywandb/7lne4pn1-wandb-metadata.json
2023-12-31 17:15:57,843 DEBUG   SenderThread:43844 [sender.py:send():382] send: use_artifact
2023-12-31 17:15:58,810 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-31 17:15:58,811 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: log_artifact
2023-12-31 17:15:58,826 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/output.log
2023-12-31 17:15:59,236 INFO    SenderThread:43844 [sender.py:send_request_log_artifact():1458] logged artifact preprocessed_data - {'id': 'QXJ0aWZhY3Q6Njc4NDA2ODMz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNjU4MTkxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njc4NDA2ODMz', 'versionIndex': 0}}}
2023-12-31 17:15:59,236 DEBUG   SenderThread:43844 [sender.py:send():382] send: exit
2023-12-31 17:15:59,236 INFO    SenderThread:43844 [sender.py:send_exit():589] handling exit code: 0
2023-12-31 17:15:59,237 INFO    SenderThread:43844 [sender.py:send_exit():591] handling runtime: 2
2023-12-31 17:15:59,237 INFO    SenderThread:43844 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-31 17:15:59,237 INFO    SenderThread:43844 [sender.py:send_exit():597] send defer
2023-12-31 17:15:59,237 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:15:59,237 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-31 17:15:59,238 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:15:59,238 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-31 17:15:59,238 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 1
2023-12-31 17:15:59,238 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:15:59,238 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-31 17:15:59,238 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:15:59,238 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-31 17:15:59,238 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 2
2023-12-31 17:15:59,238 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:15:59,238 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-31 17:15:59,238 INFO    HandlerThread:43844 [system_monitor.py:finish():203] Stopping system monitor
2023-12-31 17:15:59,238 DEBUG   SystemMonitor:43844 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-31 17:15:59,238 DEBUG   SystemMonitor:43844 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-31 17:15:59,238 DEBUG   SystemMonitor:43844 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-31 17:15:59,238 INFO    HandlerThread:43844 [interfaces.py:finish():202] Joined cpu monitor
2023-12-31 17:15:59,238 INFO    HandlerThread:43844 [interfaces.py:finish():202] Joined disk monitor
2023-12-31 17:15:59,832 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/wandb-summary.json
2023-12-31 17:16:00,031 INFO    HandlerThread:43844 [interfaces.py:finish():202] Joined gpuapple monitor
2023-12-31 17:16:00,031 INFO    HandlerThread:43844 [interfaces.py:finish():202] Joined memory monitor
2023-12-31 17:16:00,031 INFO    HandlerThread:43844 [interfaces.py:finish():202] Joined network monitor
2023-12-31 17:16:00,031 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-31 17:16:00,031 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:00,031 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-31 17:16:00,031 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 3
2023-12-31 17:16:00,031 DEBUG   SenderThread:43844 [sender.py:send():382] send: telemetry
2023-12-31 17:16:00,031 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: poll_exit
2023-12-31 17:16:00,031 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:00,031 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-31 17:16:00,031 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:00,031 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-31 17:16:00,031 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 4
2023-12-31 17:16:00,031 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:00,031 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-31 17:16:00,032 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:00,032 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 4
2023-12-31 17:16:00,032 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 5
2023-12-31 17:16:00,032 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:00,032 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-31 17:16:00,032 DEBUG   SenderThread:43844 [sender.py:send():382] send: summary
2023-12-31 17:16:00,032 INFO    SenderThread:43844 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-31 17:16:00,032 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:00,032 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 5
2023-12-31 17:16:00,032 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 6
2023-12-31 17:16:00,032 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:00,032 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-31 17:16:00,032 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:00,032 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 6
2023-12-31 17:16:00,033 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: status_report
2023-12-31 17:16:00,209 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 7
2023-12-31 17:16:00,209 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:00,209 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-31 17:16:00,209 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:00,209 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 7
2023-12-31 17:16:00,813 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 8
2023-12-31 17:16:00,813 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:00,813 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-31 17:16:00,814 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:00,814 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-31 17:16:00,814 INFO    SenderThread:43844 [job_builder.py:build():298] Attempting to build job artifact
2023-12-31 17:16:00,815 INFO    SenderThread:43844 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-31 17:16:00,818 INFO    SenderThread:43844 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-31 17:16:00,821 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 9
2023-12-31 17:16:00,821 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:00,822 DEBUG   SenderThread:43844 [sender.py:send():382] send: artifact
2023-12-31 17:16:00,822 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-31 17:16:00,825 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-31 17:16:00,834 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/wandb-summary.json
2023-12-31 17:16:00,834 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/output.log
2023-12-31 17:16:00,834 INFO    Thread-12 :43844 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/config.yaml
2023-12-31 17:16:01,275 INFO    SenderThread:43844 [sender.py:send_artifact():1470] sent artifact job-git_github.com_yogabbagabb_genre_classification.git_preprocess_run.py - {'id': 'QXJ0aWZhY3Q6Njc4NDA2ODgw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNjU4MTkyNA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njc4NDA2ODgw', 'versionIndex': 0}}}
2023-12-31 17:16:01,275 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:01,275 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-31 17:16:01,276 INFO    SenderThread:43844 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-31 17:16:01,840 INFO    SenderThread:43844 [dir_watcher.py:finish():388] scan: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files
2023-12-31 17:16:01,840 INFO    SenderThread:43844 [dir_watcher.py:finish():402] scan save: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/requirements.txt requirements.txt
2023-12-31 17:16:01,840 INFO    SenderThread:43844 [dir_watcher.py:finish():402] scan save: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/output.log output.log
2023-12-31 17:16:01,841 INFO    SenderThread:43844 [dir_watcher.py:finish():402] scan save: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/config.yaml config.yaml
2023-12-31 17:16:01,841 INFO    SenderThread:43844 [dir_watcher.py:finish():402] scan save: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/wandb-summary.json wandb-summary.json
2023-12-31 17:16:01,841 INFO    SenderThread:43844 [dir_watcher.py:finish():402] scan save: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/conda-environment.yaml conda-environment.yaml
2023-12-31 17:16:01,841 INFO    SenderThread:43844 [dir_watcher.py:finish():402] scan save: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/wandb-metadata.json wandb-metadata.json
2023-12-31 17:16:01,841 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 10
2023-12-31 17:16:01,845 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: poll_exit
2023-12-31 17:16:01,846 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:01,846 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-31 17:16:01,847 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:01,848 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-31 17:16:01,848 INFO    SenderThread:43844 [file_pusher.py:finish():175] shutting down file pusher
2023-12-31 17:16:02,188 INFO    wandb-upload_0:43844 [upload_job.py:push():131] Uploaded file /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/output.log
2023-12-31 17:16:02,234 INFO    wandb-upload_1:43844 [upload_job.py:push():131] Uploaded file /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/requirements.txt
2023-12-31 17:16:02,304 INFO    wandb-upload_2:43844 [upload_job.py:push():131] Uploaded file /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/config.yaml
2023-12-31 17:16:02,305 INFO    wandb-upload_4:43844 [upload_job.py:push():131] Uploaded file /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/conda-environment.yaml
2023-12-31 17:16:02,305 INFO    wandb-upload_3:43844 [upload_job.py:push():131] Uploaded file /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files/wandb-summary.json
2023-12-31 17:16:02,507 INFO    Thread-11 (_thread_body):43844 [sender.py:transition_state():617] send defer: 11
2023-12-31 17:16:02,508 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:02,508 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-31 17:16:02,509 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:02,509 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-31 17:16:02,509 INFO    SenderThread:43844 [file_pusher.py:join():181] waiting for file pusher
2023-12-31 17:16:02,509 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 12
2023-12-31 17:16:02,509 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:02,509 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-31 17:16:02,509 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:02,509 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-31 17:16:02,509 INFO    SenderThread:43844 [file_stream.py:finish():595] file stream finish called
2023-12-31 17:16:02,667 INFO    SenderThread:43844 [file_stream.py:finish():599] file stream finish is done
2023-12-31 17:16:02,667 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 13
2023-12-31 17:16:02,667 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:02,667 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-31 17:16:02,668 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:02,668 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-31 17:16:02,668 INFO    SenderThread:43844 [sender.py:transition_state():617] send defer: 14
2023-12-31 17:16:02,668 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: defer
2023-12-31 17:16:02,668 INFO    HandlerThread:43844 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-31 17:16:02,668 DEBUG   SenderThread:43844 [sender.py:send():382] send: final
2023-12-31 17:16:02,668 DEBUG   SenderThread:43844 [sender.py:send():382] send: footer
2023-12-31 17:16:02,668 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: defer
2023-12-31 17:16:02,669 INFO    SenderThread:43844 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-31 17:16:02,669 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-31 17:16:02,669 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: server_info
2023-12-31 17:16:02,670 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: get_summary
2023-12-31 17:16:02,670 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-31 17:16:02,670 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: poll_exit
2023-12-31 17:16:02,670 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-31 17:16:02,670 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: server_info
2023-12-31 17:16:02,672 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: job_info
2023-12-31 17:16:02,798 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: job_info
2023-12-31 17:16:02,799 INFO    MainThread:43844 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2023-12-31 17:16:02,799 INFO    MainThread:43844 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2023-12-31 17:16:02,799 INFO    MainThread:43844 [wandb_run.py:_footer_sync_info():3796] logging synced files
2023-12-31 17:16:02,800 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: shutdown
2023-12-31 17:16:02,800 INFO    HandlerThread:43844 [handler.py:finish():866] shutting down handler
2023-12-31 17:16:03,674 INFO    WriterThread:43844 [datastore.py:close():294] close: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/run-s2ky9vwy.wandb
2023-12-31 17:16:03,803 INFO    SenderThread:43844 [sender.py:finish():1548] shutting down sender
2023-12-31 17:16:03,803 INFO    SenderThread:43844 [file_pusher.py:finish():175] shutting down file pusher
2023-12-31 17:16:03,804 INFO    SenderThread:43844 [file_pusher.py:join():181] waiting for file pusher
